"","call_out","class_size","experience"
"1200",29.5252586466428,23.1681061137431,15.2575803344974
"1201",29.0937908216299,22.712868076015,13.9771971571773
"1202",30.519353945894,24.0392544478739,14.1786037645819
"1203",28.9412979620746,22.5477365476099,14.4087124717521
"1204",30.7202136115897,23.9113739028114,14.5131996733067
"1205",29.6948980885352,22.4502686816682,15.2308133298706
"1206",29.0976396095583,21.4420891434296,13.0809802361936
"1207",30.8816463252399,23.7301899734474,13.001514808099
"1208",28.7821252051171,22.4448884806244,15.161856155227
"1209",30.7519944266364,22.4758441444213,11.8508923040605
"1210",29.9327324855106,21.7031929528758,11.6558456498637
"1211",29.9356355734204,22.7419843393479,14.254860854272
"1212",30.4419667495431,23.3652468031473,13.9213336751978
"1213",29.7764881778214,22.6149306226674,13.7528912896167
"1214",30.8511005010669,24.6885755745182,14.316490766189
"1215",29.7625463611912,23.8514835201125,14.9622465443517
"1216",28.8895015551276,22.8753069637857,15.0752357235371
"1217",32.1069874242221,24.8791074037712,13.1904942393981
"1218",31.4219441172656,24.3350425829444,13.529011687537
"1219",31.6079400038892,23.6842930863261,14.1871971451418
"1220",31.9860774248453,23.3112419809446,11.6488103027583
"1221",29.9516767172569,21.967287153851,13.3008092754878
"1222",31.0671678406234,24.0444170570751,14.5446158853535
"1223",32.0044524094625,25.0946544570605,13.5672585759783
"1224",30.8126161960017,22.9646564813218,12.6208278778619
"1225",30.2593592323218,23.8762211248576,15.1006133092425
"1226",28.9144533456327,22.6333949857951,14.6134759116467
"1227",31.1918271737267,23.6741606005798,13.1409269947183
"1228",28.6771813707689,22.1534284181315,14.2578946335237
"1229",30.1723057556204,22.1463208812642,14.4443356087049
"1230",29.6006734852638,22.6257826689884,13.7896468027513
"1231",30.8332221170498,23.6935344329418,13.5738969724106
"1232",27.836024453318,21.4643720948727,14.2977763491678
"1233",29.7996178095675,23.6951568339426,14.4339936309407
"1234",31.8481581965427,24.8745750226778,14.4895210292815
"1235",30.2785777315646,23.2847221528245,14.5227304317384
"1236",32.0462507822026,25.1279607830555,15.2363066271686
"1237",30.0536255639493,23.7079017355562,14.4048981412435
"1238",30.2606593642626,23.6189177988276,14.1249554696616
"1239",29.8304636168052,22.2068319512975,15.2583350490412
"1240",29.228726565218,21.8640032876195,14.2584037008672
"1241",30.6543556965469,23.9296676689542,14.4865783719409
"1242",28.9600451476209,23.17227711292,16.0909417728437
"1243",28.516257935181,21.7605482741328,14.1626002011069
"1244",30.505004051992,24.2708198658107,14.6710155364411
"1245",30.8310161937902,23.4037785861079,13.927088971869
"1246",29.3833360363419,22.1652890755838,13.4594710543279
"1247",29.6810288447416,23.3358876994447,15.1046921344397
"1248",29.1683237355851,22.9394031905104,14.4723320249994
"1249",29.1018262413443,21.2147052638495,14.3155392338119
"1250",29.5874552748884,23.260297464865,15.8322106705216
"1251",28.9594872493908,21.4823066398228,12.4670888535696
"1252",29.3661400443415,22.4530429226963,14.1059147765703
"1253",29.4017015402936,22.7123622309931,13.8376918504836
"1254",29.5365549990243,22.6970414778394,13.9419554182134
"1255",28.5455535880581,22.0784293604087,14.401638570048
"1256",31.0329254134771,24.4377347856379,15.5713666655271
"1257",31.4198809466509,22.9873329586373,11.7945992691613
"1258",29.5579156581236,22.685847413621,15.2572575874863
"1259",30.1145489595243,22.8618517543209,13.2147705680797
"1260",29.7225118684432,23.4308567885487,14.8538939681695
"1261",28.5409101961252,22.8855228797233,13.4279775122697
"1262",29.3659428657583,22.5185443120977,15.1146965869698
"1263",30.0507613488514,23.3520933231279,13.6088148924571
"1264",30.7579073521388,22.6565922372554,13.5203784492179
"1265",29.9677595515158,22.5004909550623,12.8290195642552
"1266",29.0766350613314,21.630809820631,13.3773284372611
"1267",29.8418734850733,22.2656610716627,13.8863037547791
"1268",28.4574871270047,21.8540464335934,14.3068717373226
"1269",30.0730301005125,23.1120871419845,14.535612974583
"1270",29.1969053270408,21.7044966296971,14.3888743641774
"1271",29.1026512441808,22.6512775357301,15.4534991425844
"1272",29.9365118075789,21.5597886151954,13.205150176487
"1273",29.4578513850755,22.9410083053577,14.6023971959064
"1274",30.4011518021689,23.4248400298177,14.8828509474044
"1275",30.2383407801869,23.1385798060955,14.5334299550043
"1276",29.8409203982657,22.6949900526668,13.9695056391985
"1277",30.3006417704523,22.4684554675997,13.6793930619661
"1278",29.1615550810856,21.633209754074,12.921517989437
"1279",30.186009839263,22.5230976078743,12.4838305109016
"1280",30.045709103166,23.3097615940793,14.6576011758242
"1281",30.655905812233,23.1544674583806,13.6323745888847
"1282",30.0395808207865,22.7211694770374,12.4223848598311
"1283",29.7296840003914,23.5421732094725,14.3298570759079
"1284",31.9413453488126,25.5967164038245,13.9609982424451
"1285",31.3661803981306,23.4787780374758,11.5009948055358
"1286",30.1340431719653,23.6000389138049,15.8209356097041
"1287",30.2538720788844,23.6390074713211,15.1385508982406
"1288",31.2777690348734,23.5533966726895,12.4542041537247
"1289",32.1822327881826,24.2782611257079,12.7434805004986
"1290",30.5834491079928,23.1592762837873,14.2144687795566
"1291",28.9659656848572,22.9095075293421,14.3621912635911
"1292",28.3458045882643,20.9755051080749,13.3747341822037
"1293",30.0362064447644,22.8290362430149,13.3601807472112
"1294",28.6247113996482,22.6013291906326,17.5101410804285
"1295",29.7537383602231,23.3840569438328,14.8706764219396
"1296",29.8144889937122,23.4157286910612,15.3700944168241
"1297",30.0172280859985,22.1443902641168,13.4685542403317
"1298",31.2081756909785,23.3359825804087,13.613335750144
"1299",30.3389570102795,22.3394131282704,12.7881906318795
"1300",29.0802528438486,22.3449309101215,14.6043351698584
"1301",30.8123832921955,23.5714455245248,13.7716196182395
"1302",29.6360742121553,24.6644783295177,15.8680432986135
"1303",30.8076189418841,24.2032846551406,13.2079095881914
"1304",29.261948336857,23.0557786680619,13.9289188635883
"1305",29.9124142387515,22.0149188000543,13.3483843906855
"1306",29.5432347096792,22.3372008085287,14.4970712648068
"1307",31.5044254080543,23.5322154840855,13.0219946921362
"1308",30.1519635971372,22.3298475647178,13.1276799109873
"1309",30.876367369902,23.8429773642189,13.6032907411199
"1310",30.1896432164662,22.5315370573541,13.1981985856979
"1311",28.9205062874016,21.318463888171,13.6461390442439
"1312",30.7480573059508,23.3709705262103,14.477435418042
"1313",29.0391504008642,22.9624006723782,15.1579453825147
"1314",30.7425570325604,23.9339541873074,14.6451076151328
"1315",30.1534479090444,23.7137768411078,13.7094305868708
"1316",29.1302076293968,23.0532306935378,14.0093219471023
"1317",30.3556337838444,23.641637507072,12.9127511337205
"1318",31.1687992486906,25.0611251133791,13.567274926928
"1319",28.4899822980393,22.4611619354827,15.2210759639953
"1320",29.4246859646072,22.5752708617515,13.0410947483149
"1321",30.9208982562013,23.5119952301608,14.9812462786459
"1322",32.1639692626779,24.3498579732929,12.8853476014955
"1323",28.066687056908,21.5288921912047,14.9378783986076
"1324",26.7293420896025,19.5171668217347,13.6291234799827
"1325",30.1357084256768,22.5566516199015,14.3874020629151
"1326",29.1376167417815,22.7035720548767,15.5222808895543
"1327",28.6364444477385,22.0489138941871,14.1977733815462
"1328",30.7714822793762,23.027591517472,12.2774162285495
"1329",30.2245381297696,23.9487437742842,15.4512736247747
"1330",31.7095563950674,24.2388019069294,12.7017462809422
"1331",31.3174571306741,22.7759266018473,13.1013805482181
"1332",29.6762967071458,21.9859240993332,13.7062712797266
"1333",30.4984361228306,22.7346754829844,13.0352635586666
"1334",30.0695280901341,23.3833246899421,14.0670439386432
"1335",30.4511433343356,22.8891980521595,14.4560739461733
"1336",32.0277814212072,24.3362577086715,13.2033656377401
"1337",28.7287255518941,22.9485334300188,14.839843252365
"1338",31.2015067264386,24.6138878908051,13.9249718468846
"1339",30.6853158759127,22.3213046297244,12.9047672371278
"1340",29.9300278025671,24.0655231779697,14.2898157518363
"1341",30.2069582279199,22.7788028610128,12.653224248438
"1342",28.6248170668267,21.6356345098363,14.3627193074403
"1343",30.3152752610616,23.6618183745346,13.4435287193432
"1344",31.1194113789381,23.1027988043159,13.1527585728152
"1345",31.2553329699914,24.9205638087286,14.564103413987
"1346",30.6829096898887,23.8171769979678,13.7440226701006
"1347",30.7087327069083,24.59931968275,13.9726283235715
"1348",29.6131223893562,22.6141595699896,14.07864443915
"1349",30.7644290748642,23.549427758466,12.8422494422989
"1350",29.5555766337023,23.0569504536106,14.5915376184096
"1351",30.1513274512813,22.863716763273,13.1760600188062
"1352",31.5906770672976,24.3639527936386,14.5130566173578
"1353",30.4203101760665,24.8088612552293,15.9894632268641
"1354",28.9647885037164,22.4881993573665,14.5137244010464
"1355",29.0924643145493,22.4442655100436,14.9139396878931
"1356",28.1040694080595,21.3108735514426,15.03954910589
"1357",29.4726601141639,23.9029077168072,14.9830907665562
"1358",31.2193456123301,24.1425549333861,12.2232785881246
"1359",30.8281944920783,23.2968953240903,12.8715754463245
"1360",29.8064727735434,22.4714911921737,14.2872118432124
"1361",28.2143857947167,21.2363500919338,14.5226426915085
"1362",29.836433976996,22.5826333857223,12.8708563484672
"1363",28.9810614890916,21.3363556221614,12.644793311441
"1364",29.5230799870846,21.9139822291284,13.8850269715658
"1365",31.185650384065,24.5227770388171,15.3056602559837
"1366",29.7188765779316,24.2953979032342,15.9526269287077
"1367",28.9061993879332,21.948303199853,15.2851632575877
"1368",29.1189149529488,21.7251916228838,12.6436288767935
"1369",29.6302363018131,22.7552546787719,14.9119504384292
"1370",29.5468576976326,22.3916364431885,13.6112417308279
"1371",30.4259995516181,23.5259001100908,13.9590017660266
"1372",31.36230649935,24.3163270416378,14.3215783171252
"1373",29.2080285502198,21.9515027629488,16.2325024685952
"1374",31.3571937092537,24.3262075774483,13.7084194336596
"1375",30.7709133751978,23.738080455638,12.9669206341624
"1376",29.5787699073127,22.5118741228331,15.0262963650775
"1377",31.0858150990306,24.5175208586553,14.3747909545206
"1378",30.4543498624169,23.859055120308,14.6919886302007
"1379",30.8349063294452,24.7138625503553,14.635795019271
"1380",29.4802681897937,22.4644717499698,14.50442627367
"1381",29.2996986956187,22.5468453961425,13.0748756417551
"1382",29.2997668003573,22.9390192761746,14.1178940379224
"1383",29.8182489051072,21.8053039596947,12.508067883842
"1384",29.6979571546559,22.6543184143857,15.4090478542023
"1385",29.5538104030175,22.4325829742923,14.7667433869899
"1386",32.0317442164085,24.865235638908,14.1755234404125
"1387",29.7610517794795,23.541876484708,13.9355031501843
"1388",30.1834881217272,21.8532425055363,11.8127650427098
"1389",29.1736671415908,22.2729054757138,13.552532670704
"1390",31.0923264360117,24.4177352069697,14.5564521271543
"1391",30.8227682638726,23.0407080865001,13.7430656019057
"1392",30.6090860729496,24.6292647431542,14.3089569894829
"1393",29.2588868384668,21.490686686593,13.5176691942522
"1394",28.3083136185471,22.3658794324842,14.4161160617215
"1395",28.9517685582493,22.3866980930227,13.5562518212728
"1396",31.2868576830281,23.7832875994534,13.0507463622003
"1397",29.9649598246032,22.1616965153303,14.1379782797314
"1398",28.62054099685,22.7770192894168,15.9025588954687
"1399",29.6095602778147,23.118426830362,14.1120110781835
"1400",30.5261940423035,23.5970825682005,14.0433121074026
"1401",31.1660757374467,24.3766992868771,15.3051326911557
"1402",30.8690919209796,23.2902699488722,13.6272157727739
"1403",29.2465019834123,22.5875335763273,14.6908141079804
"1404",30.7123174419749,22.8763377829467,13.2989555284873
"1405",29.757416442745,23.0923705773433,14.8925386551211
"1406",28.8315795747269,21.3300914917474,13.0911608187831
"1407",29.454599141872,22.4528148273129,14.121060199168
"1408",28.862670029514,21.9769704058146,15.5974881187875
"1409",31.3548945399976,25.2228255732814,14.6841550393585
"1410",30.0362166260835,23.4417961128046,13.7220732784342
"1411",30.0473016407435,22.0657095783553,11.7149092537005
"1412",29.2869115714892,23.1592489825436,15.7195405353146
"1413",31.3164291723558,23.6688964063485,13.1306001746793
"1414",29.2585730202817,22.477296654191,14.9623233050011
"1415",30.2561158718986,21.6606367008812,12.6772079851286
"1416",29.7105681364552,22.6521376507534,13.6214153460884
"1417",29.8351747336508,22.7693173431299,15.9104681692736
"1418",30.4198657790071,22.9283325963351,14.4481868821021
"1419",29.2762786659126,22.1254018774568,14.6904825714002
"1420",29.3766205969108,22.7088229348727,15.076981962681
"1421",30.299905398396,22.5481931876528,12.6831215210505
"1422",28.5496419483561,22.4958770951685,14.1279124651748
"1423",29.320746216675,23.2620578573595,14.3679450571516
"1424",29.077320504768,23.0270370201644,15.18338765553
"1425",30.6575796694903,23.1909938544201,13.0667770809985
"1426",28.7509223029626,21.4048831033793,14.8254047066015
"1427",29.7252230056656,23.478951408263,14.5248919762744
"1428",28.965861588191,23.6456148581714,17.8111692920784
"1429",29.4593463793431,24.1982028847637,15.2388443370075
"1430",31.0362440881853,21.7683864266657,11.9403773854322
"1431",29.1928742116704,22.3506898768125,14.2242252359976
"1432",31.0698958206642,24.9073230445034,13.5066816755513
"1433",29.7216475743242,22.6660845250366,15.0333081015952
"1434",29.9655034499329,22.099772796766,13.5884959428605
"1435",32.7168526041455,25.6253040691947,14.243773802617
"1436",29.9190916415457,22.1903279587005,13.5542898731082
"1437",32.0565559971261,24.9395505221861,13.2431810554022
"1438",29.6287138438586,22.3578537832208,14.9139769366691
"1439",30.4307440392968,23.2159880631518,13.2636133836376
"1440",30.2152524325074,24.0735490508243,13.6655325780988
"1441",30.3365644479281,23.2092543271288,15.70846669134
"1442",28.9894331304888,21.328704694023,14.0944020676788
"1443",30.8789232224321,22.9454682861186,12.7957272805021
"1444",29.101779849844,23.0703168618128,14.7088486325417
"1445",29.9498118673413,22.1808121297127,13.4578769504234
"1446",31.1305181014326,23.9753301406831,13.3847793133087
"1447",31.9246745767653,24.4935745244157,14.1031975884344
"1448",32.3605488272981,24.5235139504119,14.0740042727887
"1449",29.2554568453298,23.0868170424176,15.2251723469009
"1450",30.2117887088,22.6449999921293,13.4036595812123
"1451",28.5572943589821,20.9218122854756,14.3913236315855
"1452",29.7576229732576,21.983780790979,13.6661162174124
"1453",29.2018329627948,22.1670553955188,14.0998830753812
"1454",28.4194819962997,22.7233396290933,16.2163118395362
"1455",30.6390904306283,23.2827697468303,13.8656652003272
"1456",29.6702910833739,22.3832270874952,14.198922434667
"1457",28.9225050014944,22.6113844604512,14.6476618937268
"1458",28.3946553451445,21.646069349698,13.0700910759992
"1459",29.3209491838734,22.5734455914455,15.1911629306999
"1460",29.5916310192931,22.6062492673026,14.0654384758417
"1461",30.7164708842604,23.6615516473031,12.9926634339237
"1462",29.2655841191167,22.496934967745,14.5693810245879
"1463",29.7689518025617,22.2586086351129,14.0847194822259
"1464",29.4654213571965,22.3114086758319,14.0734776181212
"1465",29.5511993227353,22.6211697188232,13.9926207427628
"1466",29.9079969813995,23.9486398952713,15.3313361300836
"1467",30.1295416819789,22.838183907251,13.4582900983042
"1468",29.2025832151168,22.8190719235665,15.0800239746953
"1469",29.8294199187261,22.9043220847139,14.2102577511131
"1470",31.0197347137732,23.4487310079747,13.5846206792555
"1471",30.5765070335569,22.7745467651646,13.4184875218614
"1472",30.9709470957427,24.3426021340816,13.1082971384632
"1473",31.0873198921354,23.6319587261337,13.5158361926537
"1474",29.9660014866041,23.6441214490979,14.9511899461903
"1475",31.9467095469244,24.1582408855071,12.7999613595766
"1476",30.9966759167135,25.6320581322399,14.8263577879359
"1477",29.554939688498,21.3815742202448,14.4464361028434
"1478",30.5987943336071,23.2647064203461,13.2058584859463
"1479",31.7979284974507,24.4168043066398,12.7625544980505
"1480",30.1593559490075,23.1148062550817,14.1759097411492
"1481",28.3740103083341,22.7115131272544,15.9471304172456
"1482",29.3825755515053,22.3148874752828,13.9839031820824
"1483",29.683020959673,22.47265893863,14.0866199715813
"1484",28.7585035475809,22.1000473469883,14.5038687212102
"1485",30.9607143385262,23.5090197871204,13.9370110923171
"1486",29.2394467087731,22.1598742827365,13.4570376404483
"1487",30.6304646335787,23.7853845002588,14.8315790441426
"1488",30.0305393678186,22.5718903248996,12.8018065426047
"1489",27.5070987782669,21.0339105868518,13.5182365289303
"1490",29.1675220496041,21.9023993983095,13.9239964221803
"1491",29.3055662549155,22.1794161270628,13.9733537871363
"1492",31.1699207347103,24.2389156407341,14.7602201728493
"1493",31.1929838897944,23.0967426776617,13.358254090168
"1494",27.8105892304929,20.885566433384,14.5032196205653
"1495",31.3767201084085,23.5704238963578,13.501644012713
"1496",29.6779408843999,23.4345589042193,15.5902574056572
"1497",28.902452748131,22.8907825352254,15.5800349443551
"1498",28.9816654959673,21.7790709667884,13.2397637692102
"1499",29.1426469823825,21.9866207882314,14.8416059771577
"1500",30.2669636560333,22.6239383060021,12.7245870538564
"1501",31.0410496916895,23.2340472768449,13.057898641724
"1502",30.3689139134947,23.0190755275875,13.3702153767336
"1503",30.7147948889306,23.6778109302923,12.8262324371736
"1504",29.4039266557864,22.5046774573793,14.4140778822476
"1505",28.7224027440308,22.0796895288001,13.9286544918112
"1506",27.4365728625097,21.6725062521928,14.6880244082155
"1507",29.3382559742456,23.3580574270213,15.1751836054786
"1508",30.4064723707999,24.5695052578394,14.691768303673
"1509",28.8819957635435,21.5339007528657,12.1987192075807
"1510",28.9709411113734,22.2538049937852,13.9421701393947
"1511",30.3824960276058,23.2250419677417,14.4711637198828
"1512",31.3198363473588,24.941471069152,14.6039262669589
"1513",29.1956706281332,22.1993486515002,13.6288414373775
"1514",28.6309712536494,22.2918941612226,14.3270813628717
"1515",30.1246177237191,23.9414920440942,15.4469661234182
"1516",29.6927236936149,22.388816384428,14.4525721913914
"1517",30.3077046678798,23.8152573710519,15.7876308435123
"1518",29.6894594140844,21.3479229621065,12.1786284743023
"1519",30.0648249222645,23.8082731653365,15.9478709727612
"1520",30.2337064231161,22.6318114955996,11.5108385637881
"1521",29.8674650249355,23.2900327543989,15.1382237614664
"1522",30.0479006294057,23.807907510802,14.8589282760412
"1523",30.5574914751701,23.4176378282186,13.4455776905933
"1524",30.6092774708857,22.8916840745212,13.7235887397317
"1525",29.9995351383561,23.1301346078375,14.3442041527649
"1526",29.8791761687807,22.7953665471532,14.2657895700948
"1527",28.6063433596058,21.6274113644808,14.726621531143
"1528",31.3403141092029,24.6121088312034,14.9098945321465
"1529",29.9205029829419,23.5064419264143,14.0395988565592
"1530",29.6387793449515,21.5356497395125,12.2672418607618
"1531",28.4610436885748,21.4082561114571,15.004482129795
"1532",29.3817263594376,22.7076334711912,13.7099495100758
"1533",29.8252101463894,23.4604350305614,14.7386762846389
"1534",29.8770689620137,23.383190547418,12.8500088285491
"1535",29.6835553033041,22.4706146826409,13.9139832838926
"1536",29.1301565328849,21.5387368481764,12.8145667815413
"1537",30.0238976138391,22.8274143663262,12.4113437480572
"1538",29.8659961405083,22.2664297137747,12.3394249512209
"1539",29.4481870335728,23.133070051284,13.9270006552972
"1540",29.7160915738549,21.0689682823329,11.7087840236413
"1541",28.6451417728738,22.6752123569703,15.4311838295367
"1542",29.9058203769948,22.3763920659762,13.522941468081
"1543",30.0096913390201,23.1323669205316,13.9621075251194
"1544",28.6612190035344,22.1337462828226,15.5947430458049
"1545",29.664727840873,23.1148628843587,14.2625314585999
"1546",28.651656084897,21.5627202145741,14.9616883343803
"1547",30.0878338150473,22.8231663357417,13.3673660070936
"1548",29.6149368841329,21.8386675496198,13.0019963354588
"1549",31.5597638880037,24.5273348772426,14.2094564275868
"1550",30.3018926874848,22.8544967967354,13.8575788061916
"1551",30.0378034198572,23.0038462396758,14.0014208754341
"1552",30.8995506231468,23.2550260355317,13.0427075799418
"1553",30.9135144209346,23.8266440516761,13.1060131023934
"1554",28.7418715026407,21.7301933036239,11.8589310735944
"1555",29.4645565384908,21.3243155971498,12.8026748991536
"1556",31.3952978753972,23.5206893627308,12.1355789562684
"1557",29.4106802184911,22.7296730750103,13.8627231953369
"1558",30.941696328437,23.7729244879154,12.5595046424849
"1559",30.9732427652982,24.1043129720917,14.0551058225234
"1560",29.0412936786578,22.9625300997848,13.9773416470122
"1561",31.0042363907527,23.1332442993783,13.4673815004708
"1562",29.1067748941847,21.5307382177666,12.7403065640527
"1563",30.0345610031872,22.6815154507134,13.3835675165544
"1564",29.514190987721,22.7799509920361,15.0526277060931
"1565",30.0763415691758,24.0225609891529,14.1147026025542
"1566",31.5266187322361,23.5412361121839,13.5489463213663
"1567",29.696773740183,20.915167904983,12.3284872767859
"1568",29.432743127611,22.944343264485,13.4323351576281
"1569",30.1556504132194,22.3373255711431,11.0115772505454
"1570",29.8698489386624,23.5712382469368,15.7393637021529
"1571",28.8878756748215,21.6689344564059,14.5018474253591
"1572",29.9519559665687,24.705483953744,14.6991023513998
"1573",31.3455180887372,23.0338289571304,13.9000831338559
"1574",30.2140614088225,24.5838289751375,15.6837297915536
"1575",31.5448927829401,24.1124886549841,12.655015858488
"1576",29.1321538057409,22.6098097009335,15.0311569145072
"1577",29.7198716950972,22.9124837835449,14.0014618445164
"1578",29.5935187865882,23.2426016500904,14.6808454429509
"1579",30.1573941988735,22.5021171882083,12.7350175636695
"1580",30.6596326385684,24.0247167998016,16.1349022303634
"1581",31.0917742054834,23.5573450710502,14.1953691160483
"1582",28.8908766958432,22.344930538077,13.6262084454782
"1583",31.3560421858909,23.9105572019586,12.4015177307137
"1584",30.1055520673725,21.6179961597776,12.8747152235788
"1585",31.2761296778916,22.6444557721967,12.2161322114589
"1586",29.6164201511211,22.2952143047787,12.3376788726856
"1587",31.156995028493,23.2630933364237,14.028773401357
"1588",30.1868453312514,24.1277148573051,14.8023970204928
"1589",28.1101962007316,21.7019683087686,14.7838503028504
"1590",29.5495256220487,21.5956817843894,12.3831066891944
"1591",32.0248210110332,24.9881855762881,13.4324155379867
"1592",29.3165190235967,23.895884191501,15.2525168134159
"1593",30.0673215941876,24.0762244988847,14.6943874179686
"1594",31.1533005709226,24.5608060923659,15.5099043724054
"1595",29.1616246527903,23.5409988464236,14.1769300705017
"1596",30.2336516752322,21.4843855608005,10.9639490576286
"1597",29.9308000694515,23.8617781960841,14.3554042179607
"1598",28.035951146935,21.3608072806834,14.7620824102822
"1599",32.3007242533523,24.3332958708299,11.7058620209404
"1600",29.4966173244557,21.9229228451988,14.2603666163568
"1601",30.2194342195242,23.0964971743302,13.2247002221198
"1602",29.2692235661293,22.3599104524812,13.7103220633031
"1603",30.6034164735932,23.4044964323245,14.4086101203536
"1604",30.5261479754378,23.3833642746606,13.219787347122
"1605",31.8230107763406,24.1580244371755,12.9350909357167
"1606",30.5597449077978,22.3824528792871,12.6700768419918
"1607",27.4101634006478,21.0231182597071,14.8062181242399
"1608",29.177131487539,22.1698617182946,14.8963559458441
"1609",28.2457790981229,21.8143380764925,14.9921298134513
"1610",29.1354045875652,22.5494051855239,15.4501178157144
"1611",28.9732081161428,21.1387947031294,12.0411283297605
"1612",29.51293450313,21.8450126108866,14.4786689398933
"1613",29.8814576862007,21.8257783885513,12.984107861611
"1614",30.4710011696841,23.8030368422718,14.3860208906534
"1615",29.8839255854147,24.0902177348636,13.6262985508336
"1616",31.939007596998,23.7184646253928,12.6604468366264
"1617",29.9915188077203,22.8961454933125,13.6194677799374
"1618",28.7038892281338,23.0488493989376,15.4466325578785
"1619",29.0706412412607,21.8398242369562,13.8009879425931
"1620",30.0458196509427,22.2283287534416,12.3920793935549
"1621",30.3371855354787,24.0206584007564,14.8229019518587
"1622",26.9683074149761,20.3015196480593,16.1886417238325
"1623",29.1337838874292,22.2893595918854,13.5452819759022
"1624",28.5404382246415,22.3474496440816,16.0069835923746
"1625",30.0414810079793,23.513390636639,13.6034775754763
"1626",30.2241887458057,22.4467548208428,12.8208757472334
"1627",29.6646005313088,22.4087976754715,13.87602591242
"1628",28.0050548078376,21.9343220093968,14.5669876562617
"1629",30.170739587359,23.5816778408698,14.4019449692585
"1630",29.3080161859196,22.2383204740646,14.6926366596963
"1631",32.2184417396921,25.0901799224039,14.6948219148439
"1632",30.6034313195695,23.4222399942324,14.1318975949229
"1633",31.1280228464251,24.4335972383941,14.0736281008146
"1634",29.3658397706931,21.9257012703082,15.5451822384171
"1635",30.060798494288,23.1845289149279,13.7417205265795
"1636",30.1639677158608,23.2912949817787,13.0049659849783
"1637",28.5371709218983,21.8161541395089,14.0581456060093
"1638",29.3418016462243,21.1793984556548,13.2105417244385
"1639",30.7702105005812,23.9091572978496,13.7395772010079
"1640",29.6718012405168,22.7014050413559,14.662279216617
"1641",31.6602519473102,23.3172276433475,12.8291217220134
"1642",30.4467748488855,23.1553642331888,12.9972017333981
"1643",28.364806730372,21.265424386578,13.3475712345812
"1644",28.4825387726498,21.7999462937939,14.3313221087921
"1645",29.4829804671897,21.9508406804533,15.9823659466941
"1646",30.4170481676377,23.430663521819,13.1454904689997
"1647",31.9461466259025,24.357667270978,12.88812011475
"1648",31.3497492440804,23.8427739163738,13.730143828499
"1649",28.883385199733,22.0162983955901,13.2259372703555
"1650",30.3039767456956,23.566417582217,14.9261798689353
"1651",32.3440850353634,24.5968616428443,13.1868370051018
"1652",30.0828922975729,23.6120638214885,15.0193270095805
"1653",28.3957468589082,22.1724730663306,14.9310623479133
"1654",29.2696069487954,22.78378148431,14.9216402617691
"1655",30.9967256711375,23.065457061049,12.3960386436901
"1656",31.5063942574359,23.8251637214751,11.8951772676994
"1657",30.9605542740234,23.6064877515533,13.8914413235855
"1658",29.9347579897819,22.8829088117443,13.6419479345367
"1659",29.0102668386001,22.21961961573,13.8645236707591
"1660",32.2429614456252,24.3562939076789,13.50260449573
"1661",28.541487831179,23.0420486119607,15.6578427920781
"1662",30.1067136686571,22.7412602062196,13.5988927787829
"1663",29.4332580012075,22.3062294132128,13.5508132960215
"1664",31.45003846206,25.1409378579837,15.049711276006
"1665",30.6041185750352,23.7052147384783,14.005968905427
"1666",30.2212608609491,23.676345991108,14.007970855339
"1667",28.9379607840638,21.6981354994803,13.004748379052
"1668",28.8252219764578,22.4930775271053,14.9554218002342
"1669",29.7130228797106,22.8652031253225,15.3424611431538
"1670",28.6221399828747,21.637648581444,15.2559895930038
"1671",30.7709038445069,22.8339403828245,12.8434480051967
"1672",29.1269181862202,22.4668062000341,15.7765211711704
"1673",30.5807726145951,22.4266815549888,13.9521271830062
"1674",31.1616458639766,23.7087478461559,15.8571985870798
"1675",28.9638094185359,22.4598054860995,14.6617005183043
"1676",28.2199209411497,22.3164291173578,14.6067725989345
"1677",29.1245442259009,22.8903099709234,16.2244958150834
"1678",30.2264198641502,24.0939026348503,14.9169294688565
"1679",30.5074517044581,23.5188614409622,14.3413498093934
"1680",28.4550378101317,21.7142409363186,13.5292351723919
"1681",29.7082655648676,22.9307998456503,15.0155349506179
"1682",28.8480481635089,22.8343983282623,14.8369699469038
"1683",30.8288220112511,22.6689018130035,13.6300314865227
"1684",28.5774598702702,21.9928563203252,14.058423055623
"1685",31.0714971647528,23.3630029177774,13.6274086409291
"1686",29.2997211361526,21.9988967010116,12.5180486472691
"1687",30.8336810263987,23.9083875029671,14.4494238961638
"1688",32.3918392692178,24.7064117972034,11.8152660344244
"1689",31.4352218812104,24.1831711471863,14.010837457976
"1690",30.3056831004412,21.9699596880157,12.7206237641078
"1691",29.4842219676284,22.2063747503256,15.3604027231239
"1692",31.6877067408737,24.8347432416323,14.2944391357783
"1693",30.804983434866,25.1007127498295,15.2888341582876
"1694",28.2058371232387,21.1231052395029,13.307195098266
"1695",30.8161237147449,23.3266763030045,15.0002213974765
"1696",29.5575041520728,22.4355378251046,13.9577515862191
"1697",30.3907302979303,23.6509893812782,14.0026186972487
"1698",30.4429444111837,22.9886950511073,13.5765112772862
"1699",29.5464944200125,23.4005867952184,14.2615241738147
"1700",29.9753063194207,22.6436588104747,12.9009965613353
"1701",30.0599824258544,22.9975619815676,12.9949447384889
"1702",29.7906287202669,24.303614725614,14.3597762290518
"1703",33.2862385671317,24.4703254809132,10.4200081338163
